,NumberOfCustomers
40290,800.3408421673521
40291,805.4698466555856
40292,815.2994107066479
40293,778.1966063797881
40294,802.6678910328483
40295,-5.347282334667398
40296,967.8621091168025
40297,972.1619690806838
40298,962.6061390538234
40299,961.7483838947664
40300,946.763521131099
40301,791.4390037339181
40302,11.562563735118601
40303,765.8725495302933
40304,812.9711768628331
40305,811.8548175006581
40306,378.8504405959975
40307,370.63741491670953
40308,35.63528098136885
40309,382.3028744154726
40310,457.25669014666346
40311,0.04316224146168679
40312,411.20580545125995
40313,428.4713813876733
40314,410.083324879728
40315,412.50791025481885
40316,401.5638005732326
40317,387.27234140312066
40318,144.9855275779555
40319,401.5734201229352
40320,408.8142434943875
40321,390.7162939958216
40322,439.3557239595102
40323,409.5865200756525
40324,376.3074737401621
40325,-6.698143557267031
40326,362.164755067206
40327,343.09984958166024
40328,385.7231249475735
40329,378.1967066084035
40330,359.1754503236443
40331,375.8282836355211
40332,-7.752641044236952
40333,418.43997693940764
40334,399.2033065103751
40335,408.62852127250517
40336,393.58155822666595
40337,392.81289506235044
40338,377.720278580935
40339,-2.058177496888675
40340,402.9563308887591
40341,413.96400378042017
40342,389.71989534352906
40343,409.9856058450241
40344,447.9957242779201
40345,382.95540796080604
40346,-29.717875949281733
40347,410.9658583406126
40348,391.82705302146496
40349,375.61846942003467
40350,370.3173384400725
40351,372.38179387751734
40352,375.7471672411775
40353,-1.9021221968578175
40354,416.2163121275662
40355,426.82891428965377
40356,430.9528794462094
40357,412.1067783163162
40358,398.6776735271269
40359,393.262147781119
40360,8.291443765774602
40361,378.8231491961051
40362,393.69523273361847
40363,370.4288021886023
40364,162.57796328645782
40365,159.81527910096338
40366,-3.8970737710187677
40367,138.20040161311044
40368,146.3528361293429
40369,-2.221987539465772
40370,260.3016052915773
40371,241.6017594691657
40372,234.68755635764683
40373,170.7434847605473
40374,206.60302919326932
40375,187.2295118109614
40376,-4.4058929973398335
40377,243.84304381129914
40378,231.33089435109287
40379,214.64950853481423
40380,247.09458085513324
40381,228.25657665581093
40382,158.38893009343883
40383,10.194018159119878
40384,187.18685759915388
40385,177.2184300754452
40386,176.21065825494588
40387,177.9232094269537
40388,182.8949022195302
40389,131.64383139429265
40390,-2.303393936424982
40391,213.8960343428189
40392,230.60647857218282
40393,223.1166962047282
40394,129.52361847879365
40395,210.97922024296713
40396,133.32110448245658
40397,-14.035956290841568
40398,188.4967044471705
40399,70.33480371304904
40400,246.18042695595068
40401,255.0553604683082
40402,263.647815100092
40403,148.16146881360328
40404,-13.419803934491938
40405,157.5647332899971
40406,149.2148731238267
40407,171.18524107168196
40408,198.50918412551982
40409,171.72251363255782
40410,198.12260077623068
40411,10.228340038098395
40412,246.53400185782812
40413,236.60772709426237
40414,254.51271117696888
40415,263.9126526216569
40416,217.66825429571327
40417,124.81803418463096
40418,-8.549924947525142
40419,148.23807869909797
40420,179.97371077147545
40421,171.29432933891076
40422,545.1840395395411
40423,530.519296902843
40424,21.5144221692899
40425,539.6099838289665
40426,617.7086741253588
40427,-0.9129260555200744
40428,614.7235350489063
40429,640.7070862132532
40430,613.9610498625407
40431,598.1347768351116
40432,587.6578094657743
40433,536.6397525996726
40434,131.66363640366762
40435,592.8429587770515
40436,596.1585853545112
40437,575.451107586181
40438,632.6018181825057
40439,614.2749671943602
40440,553.5113750804449
40441,-22.46310358279152
40442,521.7888725135126
40443,498.89123780884256
40444,555.5467722691246
40445,551.7757520184387
40446,517.5879884251044
40447,532.2372364007169
40448,-16.727412489664857
40449,614.6432010414137
40450,600.5373732324224
40451,603.0826053592609
40452,576.5263252932491
40453,589.2329368831415
40454,538.3976204863866
40455,-13.642049428119208
40456,595.2568152792519
40457,613.3215003424702
40458,592.4219009294757
40459,614.5646719744545
40460,662.1040513491898
40461,545.1889832286543
40462,-38.923986654161126
40463,567.4060923206998
40464,552.4393890111969
40465,552.3216572564997
40466,535.3885082381312
40467,533.7945042031497
40468,548.5438917325955
40469,-10.323434852602077
40470,625.0198834496696
40471,632.5763571544085
40472,639.3529963182955
40473,625.4962374666648
40474,593.3813656464481
40475,552.4369165511744
40476,11.279001064962358
40477,525.8538933451782
40478,552.923480577374
40479,537.5540252718638
40480,671.2778710791172
40481,694.6097084156645
40482,13.781773585171322
40483,728.9198789505754
40484,737.4128790996474
40485,18.80315663559304
40486,815.7427783045277
40487,808.350482321548
40488,798.9984536696284
40489,797.1041633419227
40490,786.2752667608875
40491,692.6518927275174
40492,-0.6035247076943051
40493,834.4089674816496
40494,799.0757686641591
40495,822.6961306349258
40496,809.6944196262339
40497,798.7964927872526
40498,706.0510328899982
40499,20.93914944132848
40500,718.5597454061644
40501,659.051618329293
40502,671.9541648243903
40503,671.0790896563849
40504,673.1069120079774
40505,712.4545652257366
40506,-31.986160630680388
40507,779.0574770795502
40508,779.8111511173192
40509,807.4298401379783
40510,793.9453008328273
40511,751.7938228912972
40512,668.3003277894604
40513,11.760073695360916
40514,781.2600315778254
40515,781.238122905881
40516,770.11272682446
40517,857.5563108640345
40518,765.3245155995246
40519,739.3556910759362
40520,13.5842379831156
40521,700.4760822335666
40522,707.9855038513633
40523,705.2379456907511
40524,716.4369246902788
40525,686.6210300160892
40526,693.7648289673962
40527,-1.9018618528498337
40528,835.1639871570806
40529,828.5826899131498
40530,815.9158222734259
40531,806.6960680652119
40532,799.6846584988089
40533,697.0749390066048
40534,16.92508465377614
40535,685.0943634948635
40536,713.0326209843333
40537,705.2315426895511
40538,237.998126753213
40539,246.48534418350027
40540,6.495228277766728
40541,262.1640366284555
40542,251.1873070027941
40543,87.02322296334023
40544,343.58430670075177
40545,17.20607152408047
40546,334.81086300352763
40547,330.9622935590596
40548,345.17067015239445
40549,215.21025006198033
40550,-69.42101431723859
40551,309.0761128342856
40552,306.2034906785557
40553,334.7642102025129
40554,328.60993707297894
40555,337.68488693267864
40556,250.53141121451335
40557,19.35802921249706
40558,245.26942183918436
40559,216.45737732846464
40560,250.78633192874258
40561,240.64431391654944
40562,249.87184674215678
40563,259.9921700942359
40564,5.787678657346987
40565,328.64413156163937
40566,335.4337144461897
40567,341.12011672036897
40568,338.782798848275
40569,297.17981741453696
40570,244.02760107220092
40571,16.36320589405659
40572,351.52623676609073
40573,301.98229398914555
40574,338.03153716621455
40575,340.2116485443112
40576,341.88222014636267
40577,264.21368779546174
40578,30.34807889770309
40579,253.99649322255573
40580,238.98194318542664
40581,255.09128255378164
40582,251.70798220335564
40583,230.07694279537827
40584,241.695762597039
40585,6.206335898270481
40586,331.59055071540934
40587,335.39102052697854
40588,348.30733536746993
40589,340.09765794673876
40590,330.6578440027224
40591,239.5223463887378
40592,0.13839204436226282
40593,234.24924561743683
40594,261.5566156796849
40595,241.1749993754347
40596,469.093608128489
40597,477.15321178633894
40598,6.726269667720771
40599,459.5074817346176
40600,452.8425211139256
40601,7.908353887673002
40602,605.3391753917385
40603,586.7550576731155
40604,576.7094874129543
40605,503.5454943886871
40606,548.3197836738109
40607,503.57997283634904
40608,8.82441953313537
40609,584.3643190272851
40610,571.7135629453114
40611,558.6904901433008
40612,585.6672444088035
40613,568.5023286068463
40614,478.2935580619378
40615,9.049189877187018
40616,512.1348183733207
40617,487.6689876318269
40618,500.64839686092455
40619,500.9196274917049
40620,505.20114428474335
40621,439.7339491061575
40622,6.86074245616328
40623,553.9940390600095
40624,573.4180789136881
40625,565.5875838469656
40626,469.2276653088338
40627,541.8965323906159
40628,445.851678756444
40629,-18.462567669223063
40630,514.1117098124669
40631,407.28443140673335
40632,582.2748734584311
40633,594.5881310485565
40634,615.73227846995
40635,473.2446195238881
40636,-1.0967164789763046
40637,473.41011606450775
40638,462.1628114585619
40639,496.58477512325044
40640,517.8355048316735
40641,490.879442237725
40642,518.3228879132512
40643,20.435099530615844
40644,592.8724442364328
40645,576.6030297263351
40646,596.5716778441856
40647,608.8321294494672
40648,556.8791419902263
40649,450.68698635624605
40650,0.12243104426306672
40651,453.26902795411297
40652,498.79384217724146
40653,487.9580880641588
40654,10.497427016671281
40655,279.5030671360728
40656,246.1499763854663
40657,-2.205136165750446
40658,300.3093545801821
40659,7.075358350382885
40660,285.0145252877264
40661,291.85129121050704
40662,286.4220919510699
40663,319.8201544926269
40664,45.28447025179048
40665,290.84169395425124
40666,308.01277168263914
40667,287.890791369573
40668,319.2319135798898
40669,305.9984121840098
40670,243.65851449908223
40671,0.10989196586888283
40672,239.63531814978342
40673,237.26805317451362
40674,228.8526891467627
40675,235.68901480647037
40676,229.16464607120724
40677,231.70738515007542
40678,-10.696829766238807
40679,292.65449157261173
40680,279.8602845881833
40681,291.2499513751827
40682,292.78134337445954
40683,283.13421992209624
40684,241.95802534653922
40685,-6.282935788825853
40686,262.72865432465915
40687,346.6324161866214
40688,379.6807718006894
40689,314.8044761267083
40690,319.6210239777283
40691,243.26798645887175
40692,-42.4101180479629
40693,234.31592373238527
40694,256.3111713369435
40695,231.00846897921292
40696,245.9167270521284
40697,229.6773314277234
40698,238.11235930089606
40699,9.946892406238476
40700,306.2864987779176
40701,310.28886043283273
40702,295.0877829529054
40703,301.2408043593168
40704,340.2169061070599
40705,232.92824357768404
40706,11.876636081258766
40707,251.44153506841394
40708,235.46298151128576
40709,249.1686042122892
40710,419.99715130473487
40711,434.7539579938748
40712,4.355490792397177
40713,463.0825920031348
40714,468.9872599209193
40715,3.003289694461273
40716,541.9323782999709
40717,541.5033113984682
40718,529.7933433913568
40719,526.3571387265984
40720,510.801720673393
40721,425.7212377510732
40722,-11.822486397461034
40723,557.495833074674
40724,535.4796357564919
40725,552.4639475911972
40726,546.8368294262327
40727,540.4825697209453
40728,450.16712629719405
40729,15.646989484899677
40730,453.52157123660436
40731,411.30097910939367
40732,426.6155473377439
40733,425.1855926979042
40734,426.30969498935156
40735,459.6122677309031
40736,-31.504212204745272
40737,526.8611972651561
40738,526.3400916832034
40739,539.6441509292054
40740,530.6971733403625
40741,491.9524864554114
40742,413.48782879597275
40743,2.037074761785334
40744,522.5622292079497
40745,518.7683228004607
40746,514.1072239479108
40747,595.0511232644785
40748,508.7689680516778
40749,471.397092541185
40750,3.6522255864401814
40751,451.4031365044357
40752,450.9285896384099
40753,448.202065679885
40754,461.0875457401853
40755,450.71135267353384
40756,454.2219130725134
40757,-0.2501247759209946
40758,557.906183626561
40759,563.880910097796
40760,559.0285588750266
40761,558.534231197089
40762,544.1237309083808
40763,446.20693421026226
40764,8.44400720493286
40765,437.6741664975707
40766,462.89020505489316
40767,457.1710400833108
40768,291.64243254579196
40769,274.9269551272155
40770,8.418774431134807
40771,316.2613388685131
40772,282.708627460117
40773,6.63708701916039
40774,367.4900619939872
40775,369.59648293639475
40776,363.4841062340274
40777,338.4791059561394
40778,319.47165868154843
40779,263.43588799658755
40780,24.222701844468247
40781,363.6790770269872
40782,338.25411492899
40783,350.0802152322867
40784,353.9051454985747
40785,378.73489522899035
40786,288.10305490776955
40787,8.146562264650129
40788,283.60965818564
40789,278.83132375408604
40790,284.65040312540077
40791,292.75851280435745
40792,290.67901097286085
40793,271.16728871662053
40794,-3.378490494869766
40795,357.7919598523149
40796,363.365544308268
40797,370.03525254686247
40798,346.503421138812
40799,351.5126330386556
40800,299.40875725670776
40801,-13.829596213938203
40802,349.2643767997506
40803,354.07361365867837
40804,354.2307951116818
40805,363.02936840543407
40806,376.60769961164624
40807,297.12009328996646
40808,-19.405337628457346
40809,319.53745923719543
40810,299.1242603147548
40811,293.49474072923476
40812,285.5867233309691
40813,277.1258901556139
40814,280.9243091878161
40815,-0.28544271575810853
40816,373.6284826133633
40817,381.2552772732306
40818,374.0441021333245
40819,375.2272805083485
40820,363.99474636878585
40821,295.37237313999503
40822,1.2346503961452981
40823,278.8355758238031
40824,287.97029278952687
40825,284.7348221268621
40826,11.501602960168384
40827,288.7741704939981
40828,256.23532575258287
40829,-1.613670609309338
40830,310.3826257630426
40831,8.34466724426602
40832,294.6397981985647
40833,301.6638417195354
40834,296.05943960437435
40835,328.7737585248542
40836,45.4490134602529
40837,300.4835354493989
40838,318.64247026780504
40839,297.52454572715214
40840,329.3725294091564
40841,316.0706056074414
40842,253.5890024540713
40843,0.8352996648463886
40844,249.61075346102007
40845,247.3435045752849
40846,238.9668603616592
40847,245.98268038313836
40848,239.33091246552067
40849,241.89150986046297
40850,-10.109438489656895
40851,302.94684954034165
40852,289.84421637214837
40853,301.4771324870526
40854,303.028067891486
40855,293.23602083322476
40856,252.05361462119617
40857,-5.719547077052994
40858,272.6242575729266
40859,356.7131441112724
40860,389.7749279923737
40861,324.9678452849621
40862,329.82237416738644
40863,253.88052281891578
40864,-41.91211709656636
40865,244.45973258139566
40866,266.0754091038543
40867,240.7554965261952
40868,256.1080323100614
40869,239.79765933469753
40870,248.27455795454443
40871,10.378858008014504
40872,316.2579299698118
40873,320.39955435157754
40874,305.0329079150397
40875,311.414973289473
40876,350.14618415859877
40877,243.07645209378097
40878,12.184175902919378
40879,261.2074675616168
40880,245.46174891933333
40881,259.0819355639687
40882,143.6680377906887
40883,136.84063386407797
40884,-2.319865940400632
40885,150.54159437594353
40886,118.00007564632688
40887,-7.631678395526251
40888,211.8668030287372
40889,195.13812827324728
40890,185.77487584445043
40891,179.8574637681595
40892,182.2582346619747
40893,214.77606995179667
40894,-14.162758728227345
40895,198.02593714516843
40896,158.21589000849053
40897,186.81763735003187
40898,174.2099809642532
40899,178.90865936724003
40900,142.75339127719053
40901,-5.098554976662854
40902,141.76564747199882
40903,129.6751258399745
40904,149.06920619655284
40905,153.81493692100048
40906,160.59280781130656
40907,129.551338641264
40908,-9.39360246839351
40909,145.66697934592958
40910,183.7505653250264
40911,185.06811363599263
40912,136.45006405151798
40913,8.449099486519117
40914,137.63129704777384
40915,-13.235712371591944
40916,187.18638894404285
40917,180.757371656975
40918,202.13731539912988
40919,187.90006222494412
40920,199.4557848725526
40921,153.13030950224493
40922,-8.1824836502783
40923,152.45532746173558
40924,134.89035784691805
40925,144.38290810553008
40926,141.21321431107935
40927,140.83252150399494
40928,146.87452893858426
40929,-0.7310612853907514
40930,188.52801395839197
40931,202.7370607703342
40932,202.7609444388363
40933,200.9233847579453
40934,191.96854597798665
40935,125.4816459522408
40936,-12.169253677042434
40937,126.60014934677747
40938,144.25220814507338
40939,140.87772611310356
40940,123.7299163575226
40941,112.71055651066126
40942,-18.42365511506796
40943,134.04997733666096
40944,159.51703512811218
40945,9.582387982634827
40946,208.97615808225237
40947,214.81368522613775
40948,198.59696181036998
40949,225.07619025092572
40950,231.9269177733513
40951,166.8962080613419
40952,-12.911908771435264
40953,240.30334628548007
40954,228.26466622922453
40955,220.97660546735278
40956,232.91313945496222
40957,241.15498284582281
40958,148.5558271711343
40959,-0.4799848764378112
40960,154.30070110660745
40961,144.76262848981423
40962,141.6012136999343
40963,128.2499859671516
40964,105.97269790899009
40965,138.15171042861766
40966,2.1403313490154687
40967,226.99731791843078
40968,194.41809806379024
40969,237.3088083024195
40970,221.5263056884869
40971,224.7805823208182
40972,153.16261129209306
40973,7.101276463072281
40974,233.4215767927235
40975,232.24458870355738
40976,205.60950453713303
40977,223.44199352603755
40978,201.53263973194407
40979,134.9637854139146
40980,-47.225557295110775
40981,144.3921484646562
40982,148.93578086356865
40983,145.43939407292055
40984,134.06223551236326
40985,153.78774818321108
40986,149.99968879140215
40987,-2.764072848687647
40988,220.10392385942396
40989,226.67087544384412
40990,219.56252301219502
40991,228.5011838322389
40992,229.57540821583825
40993,136.20773199529503
40994,-2.057781217066804
40995,125.253238875448
40996,141.7381871858379
40997,149.5108507646073
40998,316.6956321763282
40999,303.48183975889697
41000,27.404420232662233
41001,349.7986668353842
41002,321.7991121239029
41003,15.965343553951243
41004,378.7939643608406
41005,377.73045725033444
41006,368.604019485414
41007,356.5865699509741
41008,337.62765050612506
41009,305.4398802938522
41010,49.196549161337316
41011,382.97440647229087
41012,356.4619926145242
41013,362.74440202643746
41014,368.9946059125359
41015,387.202982206305
41016,305.8103734473407
41017,21.187968302561785
41018,309.95412783900974
41019,304.82177408700227
41020,305.73597140045604
41021,316.74226833971625
41022,309.70754149963614
41023,303.14350018976256
41024,6.533045521064196
41025,372.08155283131055
41026,367.2229292798438
41027,380.93429885264777
41028,361.48491353704594
41029,356.7659665553074
41030,323.2469003338483
41031,2.6853473480732646
41032,359.0597946498892
41033,361.53766816282587
41034,361.6170938806026
41035,368.51677693557576
41036,385.939837705213
41037,327.0239763272257
41038,-6.589925249980297
41039,347.182751672226
41040,320.4584176642238
41041,318.9865029826615
41042,309.8010092743498
41043,305.54064186499454
41044,303.6576196855167
41045,12.254432860776433
41046,378.3310307174397
41047,387.19169212839915
41048,375.8241514219699
41049,376.2344381932344
41050,373.2417121632898
41051,324.61313157502445
41052,10.836359454508056
41053,309.3126773063559
41054,313.3946051434905
41055,306.52766317743226
41056,259.63476140910643
41057,257.5554009944317
41058,1.6349831994157284
41059,238.77342002111254
41060,244.52640533650992
41061,0.11244694062042981
41062,364.91475205207826
41063,348.2198312594264
41064,338.2532405015081
41065,272.83818000683095
41066,312.13274027977604
41067,285.45609345653793
41068,-0.3589001820946578
41069,347.79490453735343
41070,335.36526672623586
41071,318.2002132651396
41072,349.94138252804987
41073,332.57135637273313
41074,258.03196558187483
41075,12.75261887331726
41076,287.16998179088114
41077,275.7492817902821
41078,277.41456427643425
41079,278.0774241728941
41080,282.7263282001659
41081,228.95514207912493
41082,-1.558443991059903
41083,316.90911450755084
41084,334.0086536479939
41085,327.29033350700047
41086,234.70346380834235
41087,313.90607061589253
41088,233.8792488371255
41089,-13.849949709343491
41090,289.72992702329066
41091,175.11603046453092
41092,350.61902592587285
41093,359.7504338118597
41094,370.3440729822323
41095,251.1944368694385
41096,-9.603088777832454
41097,255.43801330655697
41098,247.56985434141825
41099,271.8861259035766
41100,297.5475603613886
41101,271.730542537407
41102,298.34221468513715
41103,12.804865252110176
41104,-4.29370530025335
41105,339.4253592574096
41106,357.2370687816292
41107,368.5030744250107
41108,321.0891010207415
41109,226.5486461678811
41110,-6.280167296761647
41111,246.60597881962894
41112,278.49056669155834
41113,269.9536360274651
41114,212.29063313867664
41115,225.65541508876777
41116,13.111991914600367
41117,264.4969762796827
41118,252.36698220702237
41119,22.330736323143356
41120,311.45797782762384
41121,337.8111487526621
41122,308.42788460971497
41123,330.33752091666975
41124,333.7223169912031
41125,283.31764627437224
41126,-2.3578121763130184
41127,338.9867135776294
41128,299.3601494720933
41129,301.0323540856334
41130,326.3803153925255
41131,315.5505284061219
41132,234.44610762986122
41133,6.077315440183156
41134,235.41546658422158
41135,217.4948970231344
41136,230.24557163660938
41137,199.28628718470281
41138,218.5007510528376
41139,225.74418664671248
41140,-6.397853296773974
41141,291.94086457561934
41142,299.60423072504636
41143,313.5688037618238
41144,293.9790213839442
41145,296.399784818379
41146,231.96959376809536
41147,0.9252863917208742
41148,440.21242269154754
41149,314.38452941754076
41150,312.8765683348465
41151,288.56298640501336
41152,267.5963345364289
41153,216.76784694139496
41154,1.7571860447642393
41155,245.24124706511793
41156,240.60604837155552
41157,237.80317532368645
41158,243.81752871161734
41159,249.75709358041058
41160,254.27180374696036
41161,3.976782677549636
41162,324.7018676158041
41163,320.30832353938604
41164,334.73629366261594
41165,337.23555441360804
41166,326.2751808290486
41167,230.94605489670357
41168,7.617208066556486
41169,223.82118492783047
41170,258.6822722426441
41171,247.248866596914
41172,246.92526527986047
41173,231.7693427526683
41174,8.690687725931639
41175,282.1489875592815
41176,249.74745004385477
41177,-2.5133823183132336
41178,306.537722123001
41179,303.70249670773046
41180,301.11935502506094
41181,284.26867332551046
41182,265.25995946621697
41183,236.9414281420759
41184,25.911526868032524
41185,316.098660417716
41186,290.5920295405085
41187,296.38530468750105
41188,300.90017082507256
41189,322.6252151344961
41190,231.40026849659625
41191,2.369312830385752
41192,233.98769924262888
41193,227.5598844717897
41194,224.46266820991877
41195,241.4204617329524
41196,231.94746048768866
41197,222.8201929952338
41198,-6.702143403294031
41199,300.72168678909657
41200,296.84617072918627
41201,311.3061091658601
41202,290.11780097553856
41203,285.5347959001956
41204,243.80392683224636
41205,-19.507341387157794
41206,289.3955945816706
41207,289.17836023538257
41208,292.38425561625627
41209,298.5286652116047
41210,304.92520713436534
41211,252.99605546444946
41212,-25.34801184394746
41213,276.6821477545891
41214,251.93418197896972
41215,246.5011383240635
41216,232.28164427782758
41217,222.10198667948134
41218,227.04666786454618
41219,-9.860208318350487
41220,303.7835919946083
41221,316.45563953464443
41222,306.2776875428972
41223,304.0837375730043
41224,303.96990575535165
41225,250.5906837276998
41226,-8.15980810057954
41227,233.40796835177753
41228,240.56190901840455
41229,232.08902352050063
41230,13.117787657538429
41231,315.01829889885266
41232,281.6878237349156
41233,-0.5586797134310473
41234,337.690985122259
41235,11.88437819367391
41236,321.87856209051097
41237,329.41107460699277
41238,324.2147194756544
41239,354.5317169688642
41240,46.57199177486473
41241,328.4335403133591
41242,346.91052599877
41243,325.33875074089156
41244,357.06848505241214
41245,343.8295109900646
41246,279.10169439707533
41247,1.5240267016051803
41248,275.442717354832
41249,272.6605146951042
41250,264.45032048303983
41251,272.19571596506285
41252,264.7820181453717
41253,267.41152507433435
41254,-9.607604988093954
41255,330.3977107349201
41256,317.035588233266
41257,328.8549045731488
41258,330.6209889439051
41259,320.78430690814275
41260,277.68717254395597
41261,-4.908164160879096
41262,299.79231054440606
41263,384.7470390878734
41264,417.91505169216543
41265,353.23454699249123
41266,358.0976789741544
41267,280.5228606000019
41268,-40.77416710546822
41269,270.6787227013265
41270,291.74600381281925
41271,266.4915432826674
41272,281.9615227605973
41273,265.25247949550976
41274,274.13596394396154
41275,11.421435232972726
41276,343.6496183159179
41277,347.8876644987322
41278,332.1671904984687
41279,338.58980647768476
41280,377.9173025727796
41281,269.2898894522514
41282,12.864291537320241
41283,287.2012303490483
41284,271.402662504348
41285,285.315787117288
41286,163.7571627542493
41287,160.7124019455514
41288,-4.004458019597223
41289,139.33751420286717
41290,147.6115149015095
41291,-2.387807029677788
41292,261.6443017811107
41293,242.9118112124561
41294,235.85490484227194
41295,171.950884831429
41296,207.91355169008602
41297,188.24409889694653
41298,-4.347866098862141
41299,245.1970117901219
41300,232.77775940604624
41301,215.88838768619462
41302,248.32049143442418
41303,229.59539260074962
41304,159.36124368553283
41305,10.36079658442759
41306,188.2049149175291
41307,178.55287898643292
41308,177.24942175342585
41309,178.95249005878577
41310,183.95127994994982
41311,132.77340232898132
41312,-2.5924244863854256
41313,215.0516696664563
41314,231.85357661129092
41315,224.3364915975544
41316,130.99274389294442
41317,212.4259341796278
41318,134.37051809908007
41319,-13.971995466243243
41320,189.92182691590278
41321,71.7294934061938
41322,247.4500794406049
41323,256.48263422944
41324,264.86293114727596
41325,149.0140514304221
41326,-13.432289101998322
41327,158.53012661624234
41328,150.27269481989788
41329,172.32213632046478
41330,199.50094759374042
41331,172.70295459084446
41332,199.17379540475667
41333,10.005909552128287
41334,247.84160483823507
41335,237.71198211671435
41336,255.77118208660977
41337,265.1453559375659
41338,218.96912693124614
41339,125.87431954970816
41340,-8.638237169303466
41341,149.30418091395404
41342,180.98698884408805
41343,172.2344500113104
41344,14.44088795427524
41345,266.0566089316708
41346,228.13457144392305
41347,-4.87830243082135
41348,272.0412042575772
41349,0.3961002321157139
41350,257.84185917233117
41351,266.7504958969803
41352,261.88582222651166
41353,303.5075322995399
41354,42.827881389297545
41355,264.9678471899242
41356,281.7507288630586
41357,261.47505181141605
41358,296.8548852414242
41359,283.5115810675634
41360,227.30081700041774
41361,-1.3875373306509573
41362,226.2343286415562
41363,222.85319756160607
41364,211.98632568330504
41365,223.61916135271895
41366,212.99523315703846
41367,215.36370248775347
41368,-12.63188621577865
41369,266.24625256162835
41370,252.89417879312532
41371,265.3760462816281
41372,265.2038765757752
41373,257.12188575515756
41374,223.6190992857446
41375,-8.951527416647878
41376,236.44127948809182
41377,324.93731060871505
41378,360.9279601660237
41379,291.92512059552246
41380,296.76771272404585
41381,228.05746699136216
41382,-44.21718136224081
41383,215.28851423878223
41384,240.28897768698516
41385,218.95301957952324
41386,235.15871990134474
41387,216.2080783431593
41388,226.99621294016833
41389,13.668160463843378
41390,285.6565413563512
41391,290.4414882871497
41392,272.7146684413019
41393,276.9274185151735
41394,317.275553008134
41395,217.9035538334574
41396,11.018747491019894
41397,237.65807677264092
41398,218.50726041567395
41399,234.85440600835136
41400,145.43043353388202
41401,140.60178502732015
41402,3.7664696067076875
41403,159.48252655615215
41404,124.16599916052655
41405,-1.01110082307423
41406,214.457176650787
41407,199.73252890550066
41408,187.83290199082694
41409,184.1898082368134
41410,189.08251653927437
41411,225.38847519633418
41412,-7.591173660213826
41413,201.46020763975685
41414,162.40819700961583
41415,194.26014667752315
41416,179.22241373348515
41417,183.84103769845387
41418,148.19152135163313
41419,-2.6570021950174123
41420,148.3334445279179
41421,130.0825537056371
41422,155.7135088344803
41423,158.33178513255552
41424,166.433651268424
41425,132.82284620452265
41426,-6.223481640598038
41427,145.0399419475143
41428,187.49494452754152
41429,188.91637687792536
41430,136.28465448360657
41431,11.988243205545587
41432,141.16573845158564
41433,-12.575250749359839
41434,185.90605658119603
41435,179.0426715153153
41436,206.84018844595994
41437,187.56154114406672
41438,201.34285841832752
41439,157.9600061486999
41440,-5.423844539007405
41441,157.71394679544028
41442,139.0977469184727
41443,152.65169012953993
41444,147.22558605209633
41445,143.10297187586548
41446,149.93552639518748
41447,-0.07786248630145565
41448,192.78533309523482
41449,205.44137750005757
41450,204.07480815678718
41451,203.87763395291404
41452,193.01317475392716
41453,132.99383415200282
41454,-11.450498625315959
41455,132.74110365202068
41456,151.86660932880477
41457,146.70336805973784
41458,16.285591320498497
41459,296.6843056929647
41460,254.71987048417213
41461,-1.4812783608213067
41462,280.1221046677965
41463,-19.091588466530084
41464,268.5954472910671
41465,277.5410767627327
41466,283.2321541085548
41467,346.6463926929864
41468,53.48688257552567
41469,281.46204492039396
41470,275.5631966028013
41471,269.27537775062956
41472,295.3812480904453
41473,282.6947083932173
41474,255.06626661325572
41475,-4.175180126854684
41476,244.36104379658354
41477,244.85578009759774
41478,237.22600764138042
41479,245.14519941795152
41480,237.9477897483739
41481,237.66148587867792
41482,-15.868774310511071
41483,276.83769021772605
41484,265.05510917378706
41485,274.113263104402
41486,278.68999082209484
41487,269.7295498388121
41488,245.09981459488336
41489,-11.637105618050555
41490,248.26078079301806
41491,327.8646584568196
41492,362.12149718464934
41493,296.09754928119946
41494,300.92474631191
41495,244.0844814209704
41496,-42.001871647909866
41497,247.22920273506315
41498,263.04268249947927
41499,240.64309612906072
41500,256.54313640200417
41501,238.31968741989112
41502,247.61420571741473
41503,8.262985790992389
41504,289.57926211023005
41505,294.9819890676881
41506,279.1035783522093
41507,282.16446249470755
41508,321.5847403249354
41509,235.8317489719484
41510,9.141454246913781
41511,263.72151982825017
41512,239.88718545513984
41513,254.9851098083018
41514,364.47490596349235
41515,344.2849930252414
41516,-19.37375065215747
41517,398.2791282989492
41518,362.72254826521385
41519,-25.223717923625372
41520,449.3569533021073
41521,452.8136895492207
41522,447.25175182370003
41523,423.428869650641
41524,407.3674593827891
41525,342.08306381221337
41526,-5.157164286414627
41527,450.58503830822883
41528,425.5792447221029
41529,443.9377695249568
41530,438.75263990604435
41531,470.7609819807403
41532,360.26023623987567
41533,-21.294940487248823
41534,355.7005416828906
41535,350.5840343149903
41536,353.6283485225431
41537,362.2706308257184
41538,361.4944985271577
41539,343.43200664660253
41540,-34.44026162836235
41541,441.4304511707742
41542,447.0228868939157
41543,454.1930898433784
41544,435.41820567060495
41545,437.33737361445674
41546,367.7971389043814
41547,-48.78770000336226
41548,434.658370531557
41549,440.9615111750318
41550,443.15729525148345
41551,450.375190147548
41552,451.80982370703714
41553,363.59006464047707
